 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.000054 + 0.216307 + 0.381378 + 0.402261 +  = 1.000000, objective value => 0.016129 
 2 )  0.184463 + 0.106731 + 0.264838 + 0.443969 +  = 1.000000, objective value => 0.006944 
 3 )  0.365577 + 0.159943 + 0.384966 + 0.089514 +  = 1.000000, objective value => 0.007752 
 4 )  0.208241 + 0.232497 + 0.359529 + 0.199733 +  = 1.000000, objective value => 0.008475 
 5 )  0.310553 + 0.033601 + 0.364093 + 0.291753 +  = 1.000000, objective value => 0.007092 
 6 )  0.078177 + 0.387947 + 0.397800 + 0.136077 +  = 1.000000, objective value => 0.025641 
 7 )  0.210827 + 0.122974 + 0.419970 + 0.246228 +  = 1.000000, objective value => 0.008621 
 8 )  0.178348 + 0.013272 + 0.115048 + 0.693332 +  = 1.000000, objective value => 0.007353 
 9 )  0.358444 + 0.272419 + 0.207089 + 0.162048 +  = 1.000000, objective value => 0.007752 
 10 )  0.132988 + 0.229848 + 0.370938 + 0.266227 +  = 1.000000, objective value => 0.008197 
 11 )  0.228782 + 0.401499 + 0.110213 + 0.259506 +  = 1.000000, objective value => 0.008197 
 12 )  0.214173 + 0.302170 + 0.131512 + 0.352145 +  = 1.000000, objective value => 0.008475 
 13 )  0.286997 + 0.143721 + 0.262464 + 0.306818 +  = 1.000000, objective value => 0.007463 
 14 )  0.158414 + 0.314136 + 0.248539 + 0.278911 +  = 1.000000, objective value => 0.008197 
 15 )  0.340692 + 0.384555 + 0.036260 + 0.238493 +  = 1.000000, objective value => 0.008475 
 16 )  0.104562 + 0.101636 + 0.366104 + 0.427698 +  = 1.000000, objective value => 0.007246 
 17 )  0.256720 + 0.278453 + 0.195986 + 0.268841 +  = 1.000000, objective value => 0.008475 
 18 )  0.231458 + 0.357376 + 0.003426 + 0.407739 +  = 1.000000, objective value => 0.007246 
 19 )  0.416450 + 0.074652 + 0.160716 + 0.348182 +  = 1.000000, objective value => 0.007092 
 20 )  0.183946 + 0.224811 + 0.276118 + 0.315126 +  = 1.000000, objective value => 0.008475 
 21 )  0.176611 + 0.161044 + 0.100744 + 0.561601 +  = 1.000000, objective value => 0.007246 
 22 )  0.428077 + 0.185310 + 0.227217 + 0.159396 +  = 1.000000, objective value => 0.007752 
 23 )  0.437088 + 0.389248 + 0.145882 + 0.027783 +  = 1.000000, objective value => 0.007634 
 24 )  0.253323 + 0.065912 + 0.452437 + 0.228328 +  = 1.000000, objective value => 0.007092 
 25 )  0.087350 + 0.300142 + 0.501198 + 0.111311 +  = 1.000000, objective value => 0.017544 
 26 )  0.137774 + 0.250838 + 0.322100 + 0.289287 +  = 1.000000, objective value => 0.008197 
 27 )  0.334008 + 0.445520 + 0.014958 + 0.205514 +  = 1.000000, objective value => 0.008475 
 28 )  0.145614 + 0.416260 + 0.234001 + 0.204125 +  = 1.000000, objective value => 0.010309 
 29 )  0.257216 + 0.427583 + 0.117098 + 0.198104 +  = 1.000000, objective value => 0.008197 
 30 )  0.507984 + 0.108379 + 0.125025 + 0.258611 +  = 1.000000, objective value => 0.007092 
 31 )  0.497565 + 0.407872 + 0.016403 + 0.078160 +  = 1.000000, objective value => 0.007634 
 32 )  0.234719 + 0.085758 + 0.330969 + 0.348554 +  = 1.000000, objective value => 0.007092 
 33 )  0.340636 + 0.073855 + 0.366300 + 0.219209 +  = 1.000000, objective value => 0.007092 
 34 )  0.164913 + 0.266516 + 0.281156 + 0.287416 +  = 1.000000, objective value => 0.008197 
 35 )  0.356172 + 0.169739 + 0.311340 + 0.162749 +  = 1.000000, objective value => 0.007752 
 36 )  0.360701 + 0.221799 + 0.224751 + 0.192749 +  = 1.000000, objective value => 0.007752 
 37 )  0.419060 + 0.044100 + 0.210371 + 0.326468 +  = 1.000000, objective value => 0.007092 
 38 )  0.196136 + 0.333054 + 0.240928 + 0.229883 +  = 1.000000, objective value => 0.008197 
 39 )  0.149339 + 0.572308 + 0.110436 + 0.167917 +  = 1.000000, objective value => 0.020408 
 40 )  0.260168 + 0.499194 + 0.210708 + 0.029930 +  = 1.000000, objective value => 0.012658 
 41 )  0.220634 + 0.352483 + 0.411893 + 0.014990 +  = 1.000000, objective value => 0.008696 
 42 )  0.287877 + 0.016978 + 0.268826 + 0.426319 +  = 1.000000, objective value => 0.007092 
 43 )  0.271918 + 0.059054 + 0.178591 + 0.490437 +  = 1.000000, objective value => 0.007092 
 44 )  0.316993 + 0.213906 + 0.244394 + 0.224707 +  = 1.000000, objective value => 0.007752 
 45 )  0.234117 + 0.154921 + 0.366916 + 0.244045 +  = 1.000000, objective value => 0.008621 
 46 )  0.347676 + 0.367165 + 0.062794 + 0.222365 +  = 1.000000, objective value => 0.008475 
 47 )  0.332324 + 0.098118 + 0.512149 + 0.057409 +  = 1.000000, objective value => 0.007692 
 48 )  0.266337 + 0.323372 + 0.378645 + 0.031646 +  = 1.000000, objective value => 0.007634 
 49 )  0.002894 + 0.129087 + 0.410482 + 0.457537 +  = 1.000000, objective value => 0.016129 
 50 )  0.346764 + 0.221008 + 0.265505 + 0.166723 +  = 1.000000, objective value => 0.007752 
 51 )  0.382306 + 0.009481 + 0.374420 + 0.233793 +  = 1.000000, objective value => 0.007092 
 52 )  0.266410 + 0.464110 + 0.194474 + 0.075006 +  = 1.000000, objective value => 0.009524 
 53 )  0.020111 + 0.082161 + 0.449306 + 0.448422 +  = 1.000000, objective value => 0.015625 
 54 )  0.258828 + 0.192302 + 0.447751 + 0.101119 +  = 1.000000, objective value => 0.007752 
 55 )  0.010583 + 0.096019 + 0.612891 + 0.280506 +  = 1.000000, objective value => 0.017857 
 56 )  0.359159 + 0.104316 + 0.264357 + 0.272168 +  = 1.000000, objective value => 0.007092 
 57 )  0.053243 + 0.352818 + 0.268468 + 0.325471 +  = 1.000000, objective value => 0.015625 
 58 )  0.365889 + 0.061134 + 0.242136 + 0.330842 +  = 1.000000, objective value => 0.007092 
